timestamp,headline,prediction
2025-01-15 09:57:00,Gol divulga versao revisada de plano financeiro de 5 anos,-1
2025-01-15 10:00:00,Santander rebaixa recomendacao de XP de outperform compra para neutro; precoalvo foi de US 33 para US 13 Corretora perdeu a base da sua narrativa de ser um nome para o momento em que o Brasil voltar a ter Selic de um digito,-1
2025-01-15 10:04:00,"Citigroup reporta lucro liquido de US 2,9 bilhoes no 4o.ri de 24; acao em NY sobe 2,3 no premercado",1
2025-01-15 10:10:00,"Ibovespa encerra os leilsoes em alta de 0,96, aos 120.440,17 pontos",1
2025-01-15 10:20:00,"Bradesco BBI corta precoalvo de LWSA de R 5 para R 4,50, reforcando recomendacao neutra Resultados devem continuar recuperacao no 4TRI e ao longo de 2025, mesmo com cenario macro mais desafiador",-1
2025-01-15 10:31:00,"CPI: Inflacao ao consumidor em dezembro sobe 0,4, no consenso Núcleo do CPI, 0,2, ante previsao de 0,3 Na base anual, núcleo sobe 3,2, de 3,3 projetados; na medida geral, 2,9, no consenso",1
2025-01-15 10:36:00,"Reuters diz que Hamas aceitou a proposta de cessarfogo feita pelo Catar Segundo a agencia, o Hamas afirma que faaa devolucao dos refens em Gaza",-1
2025-01-15 10:37:00,Maiores altas do Ibovespa: ñMaiores baixas do Ibovespa: Fora do indice,-1
2025-01-15 10:39:00,"Treasuries: rendimentos renovam minimas após CPI, com o da Note de 2 a 4,28580, de 4,37520; e o da Note de 10 a 4,69600, de 4,78880 DXY acentua queda, a 108,690 pontos 0,53 e bolsas sobem mais: futuros de Dow 0,47; do SP 0,36 e de Nasdaq 0,36 Aqui, DOLAR cai 0,38 a R 6,0234, e juros longos caem cerca de 25 pontos; Ibovespa avanca 1,25",-1
2025-01-15 10:41:00,"Bradesco BBI corta precoalvo de Energisa de R 62 para R 53, com recomendacao neutra Atratividade das acsoes e pequena quando comparada a outras do setor, como Equatorial, por ter menores retornos",-1
2025-01-15 10:45:00,"Futuros de NY ampliam alta após inflacao: Dow 1,31; SP 1,43 e Nasdaq 1,75",1
2025-01-15 10:49:00,"Reacao ao CPI dos EUA Skyler WeinandRegan Capital.Dado oferece algum alivio, em especial após o payroll, de que o Fed ainda pode cortar juros em 2025",-1
2025-01-15 10:50:00,B3 avanca após divulgar resultados operacionais de dezembro,1
2025-01-15 10:57:00,"Goldman Sachs corta precoalvo de Hypera de R 27 para R 23, mantendo recomendacao neutra Companhia deve sentir impactos dos juros mais altos enquanto avanca na reestruturacao de seus negócios, diz banco",-1
2025-01-15 11:00:00,"Chance de corte de juros em 2025 sobe a 82,7, de 75,5 após CPI Apostas em corte de 50 pb ate dezembro sobe a 30,7, de 25,5",-1
2025-01-15 11:08:00,Inflacao basica cai pela primeira vez em seis meses,1
2025-01-15 11:09:00,"Petroleiras sobem, com excecao de Brava, acompanhando a valorizacao do Petroleo",1
2025-01-15 11:31:00,"Abertura: Dow 1,51 43.160,13; SP 1,40 5.924,44 e Nasdaq 1,62",-1
2025-01-15 11:51:00,"Safra reduz precoalvo do Ibovespa para o fim de 2025, de 165 mil pontos para 141,5 mil pontos Questsoes externas e internas recentes exigem maior cautela dos investidores, afirma o banco Efeitos do aumento do protecionismo prometido pelo presidente eleito dos EUA, Donald Trump, e possibilidade de menos espaco para corte de juros no pais justificam em parte a mudanca Alteracao leva em consideracao tambem incertezas fiscais domesticas, desancoragem das expectativas e ciclo de aperto monetario",-1
2025-01-15 11:53:00,"Vetos na reforma tributaria ainda nao foram apresentadosaLula Eles [os vetos] nao mexem com o merito da reforma, mas sim em questsoes tecnicas Lula jaconhece algumas propostas de vetos, mas ainda hadiscusssoes a serem feitas, afirma",-1
2025-01-15 11:56:00,"Haddad afirma que governo estadiscutindo providencias, inclusive criminais, sobre a questao das fake news do PIX Pode haver crime contra a economia popular em golpes no comercio",-1
2025-01-15 11:59:00,"Bolsas disparam, DOLAR e juros caem com alivio na inflacao americana",-1
2025-01-15 12:06:00,"Reacao ao CPI dos EUA Commerzbank: Volta de Trump adiciona incertezas no horizonte Embora isso nao signifique que novos cortes nas taxas estejam fora de questao, o Fed avancaamais lentamente",-1
2025-01-15 12:12:00,"Fed NY: çndice de atividade ind. Empire State de janeiro cai a 12,6; previsao 2,0",-1
2025-01-15 12:16:00,"Kashkari Minneapolis diz que se tarifas de Trump forem impostas, BC teade calcular impacto na inflacao Sobre o mercado de trabalho, ele afirma que preocupacao faz parte do mandato",-1
2025-01-15 12:18:00,"Kashkari: Tarifas nao causam inflacao, mas retaliacao e mais complicada",-1
2025-01-15 12:22:00,"Investidores estrangeiros retiram R 314,142 milhsoes da B3 no dia 1301, 6a.F; fluxo de capital estrangeiro em janeiro estanegativo em R 4,969 bilhoes",-1
2025-01-15 12:23:00,Tenda aprova programa de recompra de ate 500 mil acsoes,-1
2025-01-15 12:25:00,"BTG tem recomendacao de compra para Weg, com precoalvo a R 68 Resultados devem ser robustos no 4TRI, apoiados no crescimento consistente de receitas e resiliencia de margens",1
2025-01-15 12:28:00,"Governo sanciona projeto de regulamentacao da reforma tributaria em evento no Palacio, nesta 5a.F, 16, s 15h",-1
2025-01-15 12:35:00,"DoE: Estoques de Petroleo cairam 1,961 milhao de barris na semana passada; previsao 1,1 milhao Estoques de gasolina subiram 5,852 milhsoes; previsao 1,90 milhao Estoques de destilados subiram 3,077 milhsoes; previsao 100 mil Estoques em Cushing subiram 765 mil barris na semana passada",1
2025-01-15 12:55:00,"BTG mantem recomendacao de compra para Marcopolo, com precoalvo a R 13 Papeis mantem atratividade em 2025, mesmo se cenario de desaceleracao da economia brasileira se confirmar",1
2025-01-15 13:05:00,Williams: Espero que inflacao diminua gradualmenteameta de 2 nos próximos anos Economia dos EUA estaem um lugar muito bom e voltou ao equilibrio,-1
2025-01-15 13:06:00,"Williams: Espero que desinflacao progrida, mas levaatempo e processo pode ser instavel Politica monetaria estabem posicionada",-1
2025-01-15 13:08:00,"Rebaixamento de empresas brasileiras pode acelerar em 2025, em meioaalta dos juros Setores mais vulneraveis sao saúde, aereas, varejo, construcao e imobiliario",-1
2025-01-15 13:09:00,Lula faareuniao s 16h30 com ministros no Planalto para discutir vetos na regulamentacao da reforma tributaria,-1
2025-01-15 13:11:00,"Williams: Acredito que taxa de desemprego permaneceaem torno de 4 a 4,25 neste ano Crescimento real do PIB dos EUA deve desacelerar para cerca de 2 neste ano Trajetória da politica monetaria dependeados dados; perspectivas economicas permanecem altamente incertas",-1
2025-01-15 13:12:00,Klabin e Suzano caem com recuo da celulose e do DOLAR,1
2025-01-15 13:18:00,"Goldman Sachs rebaixa recomendacao da Rumo de compra para neutro, com precoalvo a R 20,50 Expectativa de desaceleracao do crescimento do Ebtida em 2025 e um fator citado pelo banco para o rebaixamento",-1
2025-01-15 13:27:00,Hamas confirmaaTV Al Jazeera que delegacao do grupo entregou aprovacao de proposta de cessarfogo e libertacao de refens aos mediadores do Catar e Egito,-1
2025-01-15 13:29:00,"Israel alega que Hamas apresentou novas exigencias para criacao de corredor entre Gaza e o Egito, informa a Axios Negociadores de Israel rejeitam as novas demandas para aprovar cessarfogo",-1
2025-01-15 13:33:00,"Petroleo amplia alta em meio a informacsoes desencontradas sobre cessarfogo em Gaza BrentMarco sobe 1,89, a US 81,43barril; WTImarco ganha 2,33, a US 78,15",1
2025-01-15 13:36:00,"Fechamento: FTSE100 de Londres sobe 1,23; DAX de Frankfurt ganha 1,70; CAC40 de Paris avanca 0,94 Stoxx600 fecha em alta de 1,43, aos 515,55 pontos",1
2025-01-15 13:37:00,Taylor: Inflacao no Reino Unido deve continuar a caminho da meta de 2 Inflacao desacelerou mais rapido que o esperado em 2024,-1
2025-01-15 13:39:00,"Israel e Hamas fecham acordo de cessarfogo, afirma autoridade dos EUA",-1
2025-01-15 13:39:00,Taylor: Risco de um cenario economico negativo tem claramente aumentado,-1
2025-01-15 13:41:00,Barkin: CPI mostra que inflacao estacaminhando em direcaoameta,-1
2025-01-15 13:42:00,Taylor: Faz sentido cortar juros preventivamente; seria garantia contra mudanca no equilibrio dos riscos,-1
2025-01-15 13:47:00,"Taylor: Com economia enfraquecendo, e hora de levar juros para niveis normais",-1
2025-01-15 13:53:00,Papeis ciclicos sobem com a queda dos juros futuros,-1
2025-01-15 13:57:00,"Santander reitera recomendacao de compra para Totvs, com precoalvo a R 37 Empresa deve manter tendencia de resultados robustos no 4TRI, apoiados na melhoria de margens e aumento de receitas",1
2025-01-15 14:02:00,Bolsas europeias avancam com CPIs mais fracos abrindo espaco para queda dos juros,-1
2025-01-15 14:05:00,Gabinete de Seguranca de Israel deve votar acordo de cessarfogo em Gaza ate amanha,-1
2025-01-15 14:10:00,Goolsbee: Inflacao caiu dramaticamente das maximas nos últimos anos Ainda vejo progresso na inflacao; tendencia mostra que ainda temos melhora CPI reflete um quadro encorajador; seguimos no caminho para atingir meta de 2,-1
2025-01-15 14:11:00,"Taxa Ptax fecha em baixa de 0,48, a R 6,0377",1
2025-01-15 14:15:00,"Goolsbee: Nos últimos 6 meses, inflacao do PCE tem se comportado perto da meta de 2 O que vai importar e o impacto das politicas de Trump como um todo",-1
2025-01-15 14:19:00,"Goolsbee: Se politicas de Trump afetarem precos, Fed teade pensar sobre isso",-1
2025-01-15 14:20:00,"BTG inclui TIM em sua carteira de principais acsoes ESG para janeiro, em substituicao a Copel Foram mantidas na lista Cyrela, Eletrobras, Itaú, Marcopolo, Orizon, Porto Seguro, Sabesp, Suzano e Weg",1
2025-01-15 14:20:00,Trump: Temos um acordo para os refens no Oriente Medio; eles serao libertados em breve,-1
2025-01-15 14:23:00,"Uniao honrou R 11,3 bi em emprestimos nao pagos por Estados e municipios em 2024, informa Tesouro",-1
2025-01-15 14:29:00,Goolsbee: Inflacao desacelerou mesmo com ganhos salariais Recuperacao do abastecimento permitiu queda da inflacao sem prejuizo do emprego,-1
2025-01-15 14:30:00,Goolsbee: Estou confiante de que inflacao voltaaa 2,-1
2025-01-15 14:32:00,"Fluxo cambial total em janeiro, ate dia 10, estanegativo em US 4,610 bi",1
2025-01-15 14:33:00,"Governo Central tem deficit de R 4,515 bi em novembro; deficit acumulado em 11 meses alcanca R 66,827 bi",1
2025-01-15 14:38:00,"Fluxo cambial total em janeiro, ate dia 10, estanegativo em US 4,610 bi",1
2025-01-15 14:45:00,"Governo Central tem deficit de R 4,515 bi em novembro; deficit acumulado em 11 meses alcanca R 66,827 bi",1
2025-01-15 14:49:00,Goolsbee: Taxa neutra de juros e mais baixa que a atual,-1
2025-01-15 14:58:00,"Ibovespa renova maxima aos 121.081 pontos, alta de 1,49",1
2025-01-15 15:10:00,Bolsas em NY aceleram ganhos e Ibovespa recupera os 121 mil pontos com CPI melhor que o esperado nos EUA,1
2025-01-15 15:14:00,"Ceron: Deficit vem caminhando para ficar em patamar abaixo de 1 do PIB com recuperacao fiscal Como ministro anunciou, fechamos dentro do limite da banda em 2024, mais próximo do centro Em novembro, receita nao administrada cresceu bem por cauda de concesssoes e dividendos Com resultado de dezembro, relacao despesaPIB voltaaa um dos menores patamares da decada",1
2025-01-15 15:15:00,"Athayde: Em novembro houve gasto de R 1,76 bi com RS; acumulado no ano alcanca R 20,6 bi Gastos com RS fecharam 2024 em R 29 bi executados",1
2025-01-15 15:23:00,"Athayde: Houve contabilizacao de despesas que nao estavam computadas, com ajuste em 2023 e 2024 Ajuste tem impacto positivo de R 2 bi em 2023 e R 2 bi em 2024",1
2025-01-15 15:25:00,"Ceron: Empocamento de 2024 ficou na ordem de R 20 bi Tivemos algumas perdas de receita no fim do ano, senao resultado teria ficado quase no centro da meta Vetos necessarios no projeto da divida dos Estados foram feitos",-1
2025-01-15 15:27:00,"Ceron: Há claro que o Propag programa de pagamento da divida dos Estados tem impacto para Uniao, que nao e facil estimar Impacto anual e de cerca de R 20 bi no caso extremo",-1
2025-01-15 15:29:00,"Cobre fecha em alta, embalado por expectativas de mais cortes de juros pelo Fed após CPI Na Comex, contrato para marco fechou em alta de 1,07, a US 4,3890 por librapeso Na LME, contrato de 3 meses subia 0,40 hapouco, a US 9.200,50 por tonelada",1
2025-01-15 15:31:00,Lira marca para 1¬02 eleicao para presidente da C¢mara e escolha da mesa diretora,-1
2025-01-15 15:32:00,"Ceron: Diferente de outros exercicios, nao tem tanta receita extraordinaria no resultado de 2024",-1
2025-01-15 15:34:00,"Santander tem recomendacao outperform equivalente a compra para os ADRS da Embraer, com precoalvo de US 59 Banco considera positivo o anúncio da compra de cinco aeronaves A29 Super Tucano pela Forca Aerea Uruguaia, pois reforca o atual momento de venda do modelo",1
2025-01-15 15:35:00,Tesouro identifica erro em contabilizacao de receitas que melhora primario em 2023 e 2024,-1
2025-01-15 15:38:00,"Ceron: Ainda que economia desacelere agora, nao e recessao; recuperamos a base fiscal Para 2025, cabe reavaliar balanco das medidas e cumprir o que prometemos Quase nada do pacote de compensacao da desoneracao aconteceu em 2024 Se receitas extraordinarias tivessem acontecido, poderiamos ate ter superavit em 2024 Haddad e Tebet jasinalizaram que iremos buscar mirar no centro da meta fiscal",-1
2025-01-15 15:44:00,Hapvida amplia ganhos com recuo dos juros futuros e audiencia pública sobre reajustes de planos de saúde no foco,1
2025-01-15 15:50:00,"Yellen: Economia dos EUA desfruta de crescimento sólido, inflacao baixa e mercado forte Precisamos garantir que politica fiscal do governo esteja em um curso sustentavel Trajetória fiscal projetada com atuais politicas simplesmente nao e sustentavel",-1
2025-01-15 15:55:00,"Catar confirma cessarfogo entre Israel e Hamas em Gaza Trabalho continuaapara garantir implementacao do cessarfogo, diz premie Cessarfogo entra em vigor domingo, dia 19",-1
2025-01-15 15:56:00,premie: Primeira fase do acordo de cessarfogo vai durar 42 dias Esperamos que esta seja a última pagina da guerra em Gaza,-1
2025-01-15 15:56:00,Biden: Israel e Hamas chegaram a um acordo de cessarfogo e entrega de refens,-1
2025-01-15 15:59:00,Israel reduziaforcas na fronteira com Egito na fase 1 de acordo de cessarfogo com o Hamas,-1
2025-01-15 16:02:00,"Haddad, Messias e Barreirinhas dao entrevista coletiva após reuniao no Planalto",-1
2025-01-15 16:03:00,Barreirinhas: Decidi revogar ato do PIX porque isso virou uma arma na mao de criminosos Nao aceitaremos uso do nome da Receita para dar golpes,-1
2025-01-15 16:06:00,Livro Bege: Atividade economica cresceu levemente ou moderadamente nos 12 distritos Emprego registrou ligeira alta em 6 distritos; gastos com consumo subiram moderadamente Contatos expressaram maior incerteza sobre futuras necessidades de pessoal Crescimento salarial acelerou para ritmo moderado na maioria dos distritos,1
2025-01-15 16:08:00,Lula estapara assinar uma MP para reforcar gratuidade e sigilo do PIX MP equipara pagamento com PIX a pagamento em dinheiro MP vedaacobranca de valor diferente entre dinheiro vivo e PIX,-1
2025-01-15 16:11:00,"MP garante nao tributacao e sigilo bancario das transacsoes no PIX MP e só um reforco daquilo que jaestaem vigor sobre o PIX; medidas sao para resguardar a economia popular Revogar ato da Receita e para que nao haja justificativa para nao votar a MP Estragos causado por inescrupulosos no caso PIX, incluindo senador e deputado, estafeito",-1
2025-01-15 16:16:00,"Livro Bege: Em varios distritos, indústrias estao estocando em antecipacao a aumento de tarifas de importacao Contatos esperam que precos continuem subindo em 2025, por conta de tarifas precos aumentaram modestamente; atividade no setor imobiliario comercial melhorou; no residencial ficou inalterada Empresas financeiras notaram crescimento modesto em emprestimos Número de contatos otimistas com 2025 superou o de pessimistas",-1
2025-01-15 16:18:00,AGU pediaainda hoje inqueritoaPF sobre fake news do PIX Identificamos crimes contra a economia popular e utilizando simbolos do governo federal,-1
2025-01-15 16:20:00,"Biden: Acordo de cessarfogo acertado em Gaza e o mesmo que eu propus em maio Acordo foi negociado no meu governo, mas seaimplementado pelo próximo Rede de apoio ao Hamas, que inclui Hezbollah e Ira, estaenfraquecida",-1
2025-01-15 16:21:00,"Ibovespa sobe mais: 1,99, aos 121.667 pontos",1
2025-01-15 16:23:00,Regras anteriores sobre o PIX continuarao valendo Nao queremos que a oposicao continue levando desinformacao sobre o PIX,-1
2025-01-15 16:25:00,Há natural que PIX tenha menos transacsoes em janeiro do que em dezembro; queda e sazonal BC foi ouvido na discussao de MP do PIX; provavelmente MP sai hoje,-1
2025-01-15 16:28:00,Ouro avanca com fraqueza do DOLAR após CPI,-1
2025-01-15 16:30:00,Governo anterior fracassou em trazer a antiga CPMF de volta; nao trabalhamos com essa hipótese,-1
2025-01-15 16:35:00,"Bolsas operam nas maximas em NY: Dow Jones 1,75; SP500 1,90; Nasdaq 2,49",1
2025-01-15 16:38:00,Ceron: Algumas manifestacsoes de governadores nao condizem com o que de fato foi aprovado no Propag,-1
2025-01-15 16:46:00,"fechamento: Brent para marco sobe 2,64, a US 82,03 por barril, na ICE WTI para o mesmo mes avanca 3,06, a US 78,71 por barril, na Nymex",1
2025-01-15 16:50:00,Governo recua de medida sobre o PIX depois de video de Nikolas bater 217 milhsoes de visualizacsoes,-1
2025-01-15 17:01:00,"DOLARavista fecha em baixa de 0,35, a R 6,0252, após oscilar entre R 6,0119 e R 6,0693",1
2025-01-15 17:13:00,"Petroleo ignora cessarfogo em Gaza e avanca de olho em estoques dos EUA, na Opep e AIE",-1
2025-01-15 17:24:00,"DOLAR segue exterior e cai diante do real após CPI, mas encontra piso nos R 6",-1
2025-01-15 17:27:00,"Ibovespa avanca 3,03, em nova maxima de 129.912 pontos",1
2025-01-15 17:31:00,Bolsonaristas comemoram revogacao da norma da Receita sobre o PIX e atribuem vitória a Nikolas Ferreira,-1
2025-01-15 17:34:00,FedWilliams vincula juros mais altos de longo prazoamudanca de premios,-1
2025-01-15 17:53:00,Amil e notificada pelo MPSP por descumprimento de decissoes judiciais,-1
2025-01-15 17:58:00,Reajuste nos precos dos combustiveis deve entrar na pauta da primeira reuniao do Conselho da Petrobras deste ano,-1
2025-01-16 09:03:00,"DOLAR cai 0,06, a R 6,0215; DOLAR futuro sobe 0,03, a R 6,0355 Juros futuros abrem em alta Ibovespa futuro cai 0,14",1
2025-01-16 09:10:00,"IBCBr sem ajuste sazonal sobe 4,11 em novembro ante novembro de 2023 Com ajuste, sobe 0,89 no trimestre ate novembro ante o trimestre anterior No trimestre ate novembro, ante novembro de 2023, sobe 5,52 Sem ajuste sazonal sobe 3,76 em 2024, ate novembro; 3,58 em 12 meses ate novembro Revissoes",1
2025-01-16 09:20:00,"Citi reitera recomendacao de compra para Cyrela, com precoalvo a R 25 Resultados operacionais da companhia foram excepcionais no 4TRI, com lancamentos e vendas superando as expectativas",1
2025-01-16 09:28:00,"DOLAR cai mas se mantem acima de R 6, enquanto juros sobem com exterior após IBCBr acima do esperado",-1
2025-01-16 09:35:00,"Cosan prepara venda de acsoes da Vale, dizem fontes",-1
2025-01-16 09:35:00,"BCE divulga ata da reuniao de 11 e 12 de dezembro de 2024 No encontro, o comite cortou 25 pontosbase da taxa de juros",-1
2025-01-16 09:37:00,"Morgan Stanley divulga lucro liquido de US 3,7 bilhoes no 4o.ri24; acao sobe mais de 2 no premercado de NY",1
2025-01-16 09:39:00,"Ata: dirigentes concordaram que reducao de 25pb e o ritmo apropriado de relaxamento monetario Projecsoes incluiam cortes de juros em janeiro, mas BC segue dependente de dados e manteaopcoes em aberto",-1
2025-01-16 09:41:00,IBCBr: Atividade economica do Brasil surpreende com crescimento marginal,1
2025-01-16 09:43:00,"Citi rebaixa recomendacao para Stone de compra para neutro; precoalvo foi de US 19 para US 9 No caso de PagBank, tambem houve recuo para neutro e do precoalvo, que foi de US 17 para US 7",-1
2025-01-16 09:45:00,"Ata: alguns dirigentes defenderam corte maior, de 50pb Cortes de juros devem continuar se inflacao atender projecsoes, mas cautela permanece em meio a temores de deterioracao economica da regiao",-1
2025-01-16 09:50:00,Ata: dirigentes reforcaram compromisso com a meta de 2,-1
2025-01-16 09:51:00,Azul prorroga ofertas de troca para 21 de janeiro,-1
2025-01-16 09:52:00,Bradesco BBI tem recomendacao de compra para Azul precoalvo a R 6 e de venda para Gol Fusao entre aereas deve gerar sinergias de receitas e de custos significativas e provavelmente seaaprovada,1
2025-01-16 09:55:00,Bessent diz que o status global do DOLAR e critico para a economia dos EUA,-1
2025-01-16 09:59:00,"Bessent: Trump foi o primeiro presidente nos tempos modernos a reconhecer a necessidade de mudar nossa politica comercial e defender os trabalhadores americanos O investimento produtivo que faz a economia crescer deve ser priorizado em vez de gastos desnecessarios que impulsionam a inflacao Se o Congresso nao agir, os americanos enfrentarao o maior aumento de impostos da história, um aumento de impostos esmagador de US 4 trilhsoes Devemos tornar permanente o Tax Cuts and Jobs Act de 2017 e implementar novas politicas prócrescimento para reduzir a carga tributaria",-1
2025-01-16 10:03:00,"DOLAR faz nova maxima a R 6,0351, subindo 0,16, juros futuros acompanham",1
2025-01-16 10:08:00,"Ibovespa renova minima a 122.218,49 pontos",1
2025-01-16 10:17:00,"Ibovespa opera em queda de 0,42, aos 122.138,74 pontos; Vale continua em leilao",1
2025-01-16 10:23:00,Acompanhe a movimentacao das principais acsoes do Ibovespa,1
2025-01-16 10:29:00,Autoridades consideram mais flexibilizacao como apropriada se a linha de base se mantiver,-1
2025-01-16 10:29:00,"Corretora do JPMorgan colocaavenda 173 milhsoes de acsoes da Vale a R 50,63 cada Leilao de acsoes da Vale ocorre ate as 11h",-1
2025-01-16 10:30:00,"Dept¬ do Comercio: vendas no varejo de dezembro sobem 0,4; consenso 0,6, na margem",1
2025-01-16 10:31:00,"Depto do Trabalho: Pedidos de auxiliodesemprego ficam em 217 mil,, ante projecao de 210 mil",-1
2025-01-16 10:33:00,"Depto do Trabalho: Pedidos de auxiliodesemprego da semana passada sao revisados a 203 mil, de 201 mil",-1
2025-01-16 10:33:00,"Prisma FiscalFazenda: Projecao de deficit primario em 2025 cai de R 87,3 bi para R 84,3 bi; relacao dividaPIB passa de 82 para 81,20 Para 2026, deficit primario passa de R 78,8 bi para R 79,3 bi; relacao dividaPIB passa de 85,53 para 84,70",1
2025-01-16 10:40:00,Equipe de Trump prepara plano de sancoes ao Petroleo para acordo com a Rússia,-1
2025-01-16 10:41:00,Maiores altas do Ibovespa: ñMaiores baixas do Ibovespa: Fora do indice,-1
2025-01-16 10:43:00,"Bradesco BBI eleva recomendacao de Grupo Mateus de neutra para compra, com precoalvo a R 9 Para Carrefour, recomendacao caiu de compra para neutra e o precoalvo foi de R 10 para R 9",1
2025-01-16 10:44:00,Vendas no varejo avancam amplamente após revisao para cima,1
2025-01-16 10:49:00,Pedidos iniciais de auxiliodesemprego sobem mais do que o esperado,1
2025-01-16 10:51:00,"Fed Filadelfia: çndice de Manufatura subiu para 44,3 em janeiro de 2025, seu maior nivel desde abril de 2021, de leitura revisada de 10,9 em dezembro",1
2025-01-16 10:56:00,Gol e Azul lideram altas da bolsa com possibilidade de fusao,1
2025-01-16 11:02:00,"DOLAR em nova maxima a R 6,0494 0,40 puxa juros Jan26 a 14,885, de 14,838; Jan27 a 15,120, de 15,014; Jan29 a 14,990, de 14,836; Jan31 a 14,900, de 14,717",-1
2025-01-16 11:15:00,"Amcham diz que Brasil bateu recorde de exportacsoes para os EUA, totalizando US 40,3 bilhoes O dado e do Monitor do Comercio BrasilEUA da C¢mara Americana de Comercio A entidade informa que a indústria brasileira teve papel central na marca recorde As exportacsoes somaram US 31,6 bilhoes, crescimento de 5,8 em relacao ao ano de 2023",1
2025-01-16 11:26:00,Varejo cai em bloco com a alta dos juros futuros,-1
2025-01-16 11:31:00,"Abertura: Dow 0,02 43.212,10; SP 0,20 5.961,66; Nasdaq 0,34",-1
2025-01-16 11:45:00,Vale passa a subir após longo leilao; restante do setor recua,-1
2025-01-16 11:51:00,"Cosan confirma venda de 173 milhsoes em acsoes da Vale, 4,05 do capital votante da mineradora Decisao de vender acsoes da mineradora teve como base otimizar estrutura de capital",1
2025-01-16 11:52:00,"Bradesco BBI reduz precoalvo de Assai de R 10 para R 9, reiterando recomendacao de compra Mesmo com efeitos de maior competicao, empresa ainda consegue manter produtividade alta e gerra bons retornos",1
2025-01-16 12:05:00,Ibovespa corrige alta da vespera e perde os 122 mil pontos com commodities,-1
2025-01-16 12:07:00,NAHB: çndice de Confianca das construtoras sobe a 47 em janeiro,1
2025-01-16 12:08:00,"Waller: Se os números continuarem assim, e razoavel pensar que os cortes nas taxas podem ocorrer no primeiro semestre do ano",-1
2025-01-16 12:14:00,Waller: Tres ou quatro cortes de juros sao possiveis no ano a depender dos dados Marco nao pode ser descartado para um corte,-1
2025-01-16 12:16:00,"Ibovespa faz nova minima a 121.551,83 pontos",1
2025-01-16 12:20:00,"Waller: Há razoavel pensar que inflacao continuaaperto da meta Dos últimos 8 meses, em seis inflacao ficou perto da meta",-1
2025-01-16 12:24:00,"Secom confirma vetos do Palacio a trechos do projeto de regulamentacao da reforma tributaria, que seasancionado hoje",-1
2025-01-16 12:31:00,"DXY vira e cai 0,05 109,031 em linha com a queda nos rendimentos dos Treasuries, após fala de Waller sobre juros",-1
2025-01-16 12:33:00,"Goldman Sachs reforca recomendacao neutra para Azul, com precoalvo a R 5,40 Juncao com a Gol tem merito estrategico, pois criaria uma companhia aerea significativamente maior, diz banco",1
2025-01-16 12:33:00,"apostas em corte de juros em maio sobe a 41,3 após Waller; chances de Fed manter juros em 2025 cai a 18,6",-1
2025-01-16 12:44:00,Usiminas inicia roadshow para emissao de bonus no exterior,-1
2025-01-16 12:45:00,"Goldman Sachs tem recomendacao de compra para Cyrela, com precoalvo a R 33 Companhia estafortemente posicionada para continuar se beneficiando de cenario favoravel para alta renda em SP",1
2025-01-16 12:49:00,Waller do Fed diz que novos cortes nas taxas sao possiveis no primeiro semestre de 2025,-1
2025-01-16 12:54:00,"Ministro Fernando Haddad nao iaao Fórum de Davos, diz Broadcast, com fontes",-1
2025-01-16 13:04:00,Reforma tributaria: Governo decide nao vetar beneficio para refinaria de Manaus Governo tambem nao vai vetar trecho sobre plataformas digitais Governo nao vai vetar isencao tributaria s aplicacsoes de entidades fechadas de previdencia,-1
2025-01-16 13:12:00,Haddad rebate criticas de Zema sobre nova lei de renegociacao de dividas dos Estados,-1
2025-01-16 13:15:00,Membros do Cade consideram fusao AzulGol complexa; dificilmente negócio teaaval sem um acordo com restricsoes Concentracao em Congonhas seaum dos focos de atencao; baixa sobreposicao e argumento que nao seafacilmente digerido,-1
2025-01-16 13:17:00,"Goldman Sachs mantem recomendacao de compra para os ADRs da Vale, com precoalvo a US 15,80 Para Cosan, banco tem recomendacao neutra e precoalvo de R 25,30",1
2025-01-16 13:23:00,"Bessent: Com 10 de tarifas sobre importados, China continuaaa cortar custos para exportar Sou favoravel a mais usinas nucleares nos EUA",-1
2025-01-16 13:36:00,"Fechamento: FTSE100 de Londres sobe 1,05; DAX de Frankfurt ganha 0,29; CAC40 de Paris avanca 2,12 Stoxx600 fecha em alta de 0,93, aos 519,81 pontos",1
2025-01-16 13:56:00,"Santander reitera recomendacao neutra para Azul, com precoalvo a R 6 Possivel uniao com a Gol iamelhorar materialmente o cenario competitivo da indústria no Brasil, avalia o banco",1
2025-01-16 14:00:00,Bolsas europeias sobem com expectativa de novos cortes de juros pelo BCE e com safra de balancos,-1
2025-01-16 14:01:00,"Taxa Ptax fecha em baixa de 0,09, a R 6,0322",1
2025-01-16 14:07:00,"Bessent: Na gestao Trump, inflacao ficaaperto da meta de 2 do Fed e salario real subira",-1
2025-01-16 14:13:00,"Itaú BBA reduz precoalvo da Energisa de R 69,40 para R 63,70, mantendo recomendacao de compra Segundo o banco, estimativas da companhia foram atualizadas para incorporar um cenario macroeconomico mais dificil",-1
2025-01-16 14:16:00,"Bank of America BofA tem recomendacao de venda para azul, com precoalvo de R 2 Riscos em torno da companhia devem continuar ate os termos da fusao com a Gol serem definidos, diz o banco",-1
2025-01-16 14:30:00,Moraes STF cita risco de fuga ao negar devolucao de passaporte para Bolsonaro iraposse de Trump,-1
